file_name,clean,noise,snr
13535.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,10.230451093387211
13536.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,9.741743491169428
13537.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,-3.349699316549286
13538.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,13.412972545118283
13539.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,-1.397769577907193
13540.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,-4.099330642949884
13541.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,3.7138771898373024
13542.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,8.424654499360255
13543.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,1.4924646404131603
13544.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,2.798268562862025
13545.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,2.575438782524222
13546.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,3.3039571350255215
13547.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,9.635598370785567
13548.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,5.3923918001766635
13549.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,14.078011645515707
13550.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,5.813656228892688
13551.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,10.0275336423711
13552.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,11.563955382229194
13553.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,8.451595048555628
13554.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,9.994870435709831
13555.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,10.774603533169344
13556.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,-0.8299802678488977
13557.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,1.0187851196115671
13558.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,11.281723991101025
13559.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,7.262336503295486
13560.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,9.92312595323461
13561.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,11.98599138814765
13562.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,4.621664967853942
13563.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,-1.6168015917867362
13564.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,0.3508455984165182
13565.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,-0.6011293157963427
13566.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-2.9973739957446544
13567.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,8.374856585532108
13568.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,7.018552456306586
13569.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,7.65802605028683
13570.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,14.148018245571738
13571.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,-4.022155395969779
13572.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,-4.029296197820054
13573.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,-3.318868539139883
13574.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,11.200062958107722
13575.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,8.605128655330887
13576.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,-4.147528150220867
13577.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,-0.8711376270520543
13578.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,0.32364687069764697
13579.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,-0.6395101862826458
13580.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,12.78634417758653
13581.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,7.115579958802833
13582.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,10.743467946957201
13583.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,-3.987138776914241
13584.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,-2.1640337514799213
13585.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,3.2025683837352092
13586.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,4.41948795384733
13587.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,14.774105170814604
13588.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,12.848926098272685
13589.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,12.489441326641895
13590.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,-0.6812239575487178
13591.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,12.931238150064221
13592.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,14.293887189200055
13593.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,2.1815824825270336
13594.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,2.7240941936353713
13595.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,0.6827182630146544
13596.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,11.755770585468333
13597.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,11.762061105634452
13598.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,4.000027221139135
13599.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,-4.907907539621512
13600.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,-0.9389908051563789
13601.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,12.142010351512784
13602.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,-1.7633853655512377
13603.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,-1.932848432372054
13604.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,14.546569573984282
13605.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,5.13758651835496
13606.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,13.79423060604541
13607.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,9.2431587466647
13608.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,14.760232266172686
13609.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,13.974714873619043
13610.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,3.2241576620217183
13611.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,9.390305455903052
13612.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,-2.5179097254808602
13613.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,5.135628403504652
13614.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,1.424972213654263
13615.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,2.543255648179623
13616.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,2.443694735964408
13617.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,13.0551637693676
13618.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,2.9925598371096473
13619.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,8.864942824903864
13620.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,-0.9552047810783426
13621.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,-3.4733508271773306
13622.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,9.128544379252105
13623.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,14.34472417143375
13624.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,13.795872772465668
13625.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,5.090392406007456
13626.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-4.549941458390981
13627.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,12.124746020085208
13628.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,9.866161420716342
13629.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,5.951650123743121
13630.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,12.088675650748517
13631.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,0.3749530850797944
13632.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,6.471961798182646
13633.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,7.182014784575821
13634.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,7.442765343390372
13635.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,10.073797249345613
13636.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,7.328948041875898
13637.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,5.693070280345096
13638.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,8.572017497633064
13639.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,13.223698740595868
13640.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,-1.774670572074597
13641.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,9.097672903467407
13642.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,-3.3586519716282637
13643.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,11.683070271607708
13644.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,11.532914603917783
13645.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,13.642067105597246
13646.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,-3.80544260915604
13647.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,-4.652995306674086
13648.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,-1.3751371567046866
13649.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,6.321488466773763
13650.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,8.060607111441893
13651.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,-1.8492250441163005
13652.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,8.072388348239413
13653.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,10.231892210115873
13654.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,7.219980101958308
13655.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,1.791039542146382
13656.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,3.5837130016060437
13657.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,8.521938300008728
13658.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,-2.8207332207663804
13659.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,3.473195272783842
13660.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,3.58864483235944
13661.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,11.150519729442331
13662.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,5.890574620736917
13663.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,13.635342079262106
13664.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,-3.3647746990135463
13665.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,0.062169408022136885
13666.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,11.31496529866052
13667.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,8.947122813970923
13668.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,14.395152039617795
13669.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,5.636005638446713
13670.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,14.600083725044113
13671.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,8.278319074824893
13672.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,3.515489620560517
13673.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,8.834189666253067
13674.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,-0.41536951568930114
13675.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,7.676526473802269
13676.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,7.625389168666771
13677.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,8.432652705460358
13678.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,-1.3801552915490745
13679.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,9.250093250523364
13680.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,4.7207669604684765
13681.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,3.6571498386541146
13682.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,-1.7524784638471314
13683.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,1.7805061200105743
13684.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,12.399112550953486
13685.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,9.523608608427141
13686.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-2.416683600231526
13687.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,6.781003398482499
13688.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,-2.71651218285226
13689.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,12.15667430050928
13690.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,10.418371929405092
13691.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,3.777631351453805
13692.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,5.641845481816048
13693.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,14.589062018536785
13694.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,13.689987744955713
13695.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,11.995962611984615
13696.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,6.825347928738141
13697.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,-1.199800252679144
13698.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,3.0671133584946375
13699.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,-0.737211485810465
13700.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,3.1928793935449495
13701.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,9.443284417792173
13702.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,2.6370374757137927
13703.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,7.280248107862324
13704.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,1.8894707086834717
13705.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,8.06879798708594
13706.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,13.942167336724072
13707.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,-4.425776381214764
13708.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,3.365893567587084
13709.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,0.9167175439923358
13710.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,12.135889441125453
13711.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,9.744983350023029
13712.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,-4.719783617315622
13713.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,-4.10924835133444
13714.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,6.362840302975139
13715.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,-2.0650193232512737
13716.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,14.078379949813213
13717.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,5.468229660026315
13718.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,11.776309120628063
13719.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,14.863497020033108
13720.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,11.43488281015571
13721.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,3.9524349350474064
13722.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,1.2205513903184473
13723.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,1.4749308505528758
13724.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,-3.707482460608964
13725.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,9.66709772790968
13726.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,2.9374572995124915
13727.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,3.2953706660781434
13728.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,3.501940240482342
13729.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,-4.997497318138475
13730.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,-2.4454738179351043
13731.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,12.09018384093319
13732.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,10.805566751035709
13733.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,9.975442140767683
13734.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,-0.6214051232574569
13735.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,6.793707384224248
13736.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,1.4447393771547024
13737.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,11.704070341663117
13738.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,-2.296155461848264
13739.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,-2.218530559015537
13740.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,13.28558706161145
13741.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,14.033614544981795
13742.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,11.784398603312331
13743.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,-1.308300717564519
13744.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,12.801577033194619
13745.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,12.363899661687462
13746.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-0.5044478486021431
13747.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,-1.9215774902106486
13748.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,10.592746586071842
13749.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,10.501404099162226
13750.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,4.830896052823861
13751.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,0.699528301286445
13752.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,5.916655109377613
13753.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,6.4789628132188355
13754.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,7.9773549893398314
13755.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,-2.929555858013233
13756.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,12.396285757607357
13757.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,7.4247931548697625
